scenario_id,claim_family,truth_state,effect_size,raw_n,effective_n,cluster_count,family_count,models_per_family,family_correlation,family_imbalance,ability_spread,benchmark_count,measurement_noise,multiplicity,materiality,split,seed,generator_version,bootstrap_stability,external_validated,held_out,direction_consistent,transport_reversal,adversarial_case
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820405,ITEM_DIAGNOSTICS,NULL,0.0,500,12,8,4,8,0.45,0.9,0.1,3,0.12,1,0.01,POLICY_DEVELOPMENT,820405,gaussian_mixture_v1.1,0.85,True,False,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820406,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,4,8,0.85,0.9,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820406,gaussian_mixture_v1.2,0.9,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820407,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,4,8,0.85,0.9,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820407,gaussian_mixture_v1.3,0.95,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820408,ITEM_DIAGNOSTICS,NULL,0.0,500,36,8,4,8,0.05,0.9,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820408,gaussian_mixture_v1.1,0.6,False,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820409,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,24,4,8,0.05,0.9,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820409,gaussian_mixture_v1.2,0.65,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820410,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,24,6,8,0.45,0.9,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820410,gaussian_mixture_v1.3,0.7,True,False,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820411,ITEM_DIAGNOSTICS,NULL,0.0,500,96,24,6,1,0.45,0.9,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820411,gaussian_mixture_v1.1,0.75,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820412,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,6,1,0.85,0.9,0.25,3,0.12,12,0.01,POLICY_DEVELOPMENT,820412,gaussian_mixture_v1.2,0.8,False,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820413,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,6,1,0.85,0.9,0.25,3,0.12,12,0.01,POLICY_DEVELOPMENT,820413,gaussian_mixture_v1.3,0.85,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820414,ITEM_DIAGNOSTICS,NULL,0.0,500,12,24,6,1,0.05,0.9,0.25,3,0.12,12,0.01,POLICY_DEVELOPMENT,820414,gaussian_mixture_v1.1,0.9,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820415,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,10,1,0.05,0.9,0.25,5,0.12,12,0.01,POLICY_DEVELOPMENT,820415,gaussian_mixture_v1.2,0.95,True,False,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820416,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,60,10,1,0.45,0.9,0.25,5,0.12,12,0.01,POLICY_DEVELOPMENT,820416,gaussian_mixture_v1.3,0.6,False,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820417,ITEM_DIAGNOSTICS,NULL,0.0,500,36,60,10,1,0.45,0.0,0.25,5,0.12,12,0.01,POLICY_DEVELOPMENT,820417,gaussian_mixture_v1.1,0.65,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820418,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,60,10,1,0.85,0.0,0.25,5,0.18,12,0.01,POLICY_DEVELOPMENT,820418,gaussian_mixture_v1.2,0.7,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820419,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,60,10,1,0.85,0.0,0.25,5,0.18,12,0.01,POLICY_DEVELOPMENT,820419,gaussian_mixture_v1.3,0.75,True,True,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820420,ITEM_DIAGNOSTICS,NULL,0.0,500,96,60,2,1,0.05,0.0,0.25,5,0.18,12,0.01,POLICY_DEVELOPMENT,820420,gaussian_mixture_v1.1,0.8,False,False,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820421,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,60,2,1,0.05,0.0,0.25,5,0.18,12,0.01,POLICY_DEVELOPMENT,820421,gaussian_mixture_v1.2,0.85,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820422,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,60,2,1,0.45,0.0,0.25,5,0.18,12,0.01,POLICY_DEVELOPMENT,820422,gaussian_mixture_v1.3,0.9,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820423,ITEM_DIAGNOSTICS,NULL,0.0,500,12,2,2,1,0.45,0.0,0.25,5,0.18,12,0.01,POLICY_DEVELOPMENT,820423,gaussian_mixture_v1.1,0.95,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820424,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,2,2,1,0.85,0.0,0.25,5,0.18,12,0.01,POLICY_DEVELOPMENT,820424,gaussian_mixture_v1.2,0.6,False,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820425,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,2,4,1,0.85,0.0,0.25,5,0.18,40,0.01,POLICY_DEVELOPMENT,820425,gaussian_mixture_v1.3,0.65,True,False,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820426,ITEM_DIAGNOSTICS,NULL,0.0,500,36,2,4,1,0.05,0.0,0.25,1,0.18,40,0.01,POLICY_DEVELOPMENT,820426,gaussian_mixture_v1.1,0.7,True,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820427,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,2,4,1,0.05,0.0,0.25,1,0.18,40,0.01,POLICY_DEVELOPMENT,820427,gaussian_mixture_v1.2,0.75,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820428,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,2,4,3,0.45,0.0,0.25,1,0.18,40,0.01,POLICY_DEVELOPMENT,820428,gaussian_mixture_v1.3,0.8,False,True,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820429,ITEM_DIAGNOSTICS,NULL,0.0,500,96,2,4,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820429,gaussian_mixture_v1.1,0.85,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820430,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,8,6,3,0.85,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820430,gaussian_mixture_v1.2,0.9,True,False,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820431,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,8,6,3,0.85,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820431,gaussian_mixture_v1.3,0.95,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820432,ITEM_DIAGNOSTICS,NULL,0.0,500,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820432,gaussian_mixture_v1.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820433,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820433,gaussian_mixture_v1.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820434,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,6,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820434,gaussian_mixture_v1.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820435,ITEM_DIAGNOSTICS,NULL,0.0,500,36,8,10,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820435,gaussian_mixture_v1.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820436,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,8,10,3,0.85,0.5,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820436,gaussian_mixture_v1.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820437,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,24,10,3,0.85,0.5,0.03,3,0.18,40,0.01,POLICY_DEVELOPMENT,820437,gaussian_mixture_v1.3,0.85,True,True,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820438,ITEM_DIAGNOSTICS,NULL,0.0,500,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820438,gaussian_mixture_v1.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820439,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820439,gaussian_mixture_v1.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820440,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820440,gaussian_mixture_v1.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820441,ITEM_DIAGNOSTICS,NULL,0.0,500,12,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820441,gaussian_mixture_v1.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820442,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820442,gaussian_mixture_v1.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820443,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820443,gaussian_mixture_v1.3,0.75,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820444,ITEM_DIAGNOSTICS,NULL,0.0,500,36,60,2,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820444,gaussian_mixture_v1.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820445,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,60,4,8,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820445,gaussian_mixture_v1.2,0.85,True,False,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820446,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,60,4,8,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820446,gaussian_mixture_v1.3,0.9,True,True,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820447,ITEM_DIAGNOSTICS,NULL,0.0,500,96,60,4,8,0.45,0.5,0.03,3,0.08,1,0.01,POLICY_DEVELOPMENT,820447,gaussian_mixture_v1.1,0.95,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820448,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,60,4,8,0.85,0.5,0.03,5,0.08,1,0.01,POLICY_DEVELOPMENT,820448,gaussian_mixture_v1.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820449,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,60,4,8,0.85,0.5,0.03,5,0.08,1,0.01,POLICY_DEVELOPMENT,820449,gaussian_mixture_v1.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820450,ITEM_DIAGNOSTICS,NULL,0.0,500,12,60,6,8,0.05,0.5,0.03,5,0.08,1,0.01,POLICY_DEVELOPMENT,820450,gaussian_mixture_v1.1,0.7,True,False,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820451,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,2,6,8,0.05,0.5,0.03,5,0.08,12,0.01,POLICY_DEVELOPMENT,820451,gaussian_mixture_v1.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820452,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,2,6,8,0.45,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820452,gaussian_mixture_v1.3,0.8,False,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820453,ITEM_DIAGNOSTICS,NULL,0.0,500,36,2,6,8,0.45,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820453,gaussian_mixture_v1.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820454,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,2,6,8,0.85,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820454,gaussian_mixture_v1.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820455,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,2,10,8,0.85,0.9,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820455,gaussian_mixture_v1.3,0.95,True,False,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820456,ITEM_DIAGNOSTICS,NULL,0.0,500,96,2,10,8,0.05,0.9,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820456,gaussian_mixture_v1.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820457,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,2,10,8,0.05,0.9,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820457,gaussian_mixture_v1.2,0.65,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820458,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,8,10,8,0.45,0.9,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820458,gaussian_mixture_v1.3,0.7,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820459,ITEM_DIAGNOSTICS,NULL,0.0,500,12,8,10,8,0.45,0.9,0.1,1,0.08,12,0.01,POLICY_DEVELOPMENT,820459,gaussian_mixture_v1.1,0.75,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820460,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,2,8,0.85,0.9,0.1,1,0.08,12,0.01,POLICY_DEVELOPMENT,820460,gaussian_mixture_v1.2,0.8,False,False,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820461,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,2,8,0.85,0.9,0.1,1,0.08,12,0.01,POLICY_DEVELOPMENT,820461,gaussian_mixture_v1.3,0.85,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820462,ITEM_DIAGNOSTICS,NULL,0.0,500,36,8,2,1,0.05,0.9,0.1,1,0.08,12,0.01,POLICY_DEVELOPMENT,820462,gaussian_mixture_v1.1,0.9,True,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820463,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,8,2,1,0.05,0.9,0.1,1,0.08,12,0.01,POLICY_DEVELOPMENT,820463,gaussian_mixture_v1.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820464,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,8,2,1,0.45,0.9,0.1,1,0.08,40,0.01,POLICY_DEVELOPMENT,820464,gaussian_mixture_v1.3,0.6,False,True,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820465,ITEM_DIAGNOSTICS,NULL,0.0,500,96,24,4,1,0.45,0.9,0.1,1,0.08,40,0.01,POLICY_DEVELOPMENT,820465,gaussian_mixture_v1.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820466,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,4,1,0.85,0.9,0.1,1,0.08,40,0.01,POLICY_DEVELOPMENT,820466,gaussian_mixture_v1.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820467,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,4,1,0.85,0.9,0.1,1,0.08,40,0.01,POLICY_DEVELOPMENT,820467,gaussian_mixture_v1.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820468,ITEM_DIAGNOSTICS,NULL,0.0,500,12,24,4,1,0.05,0.9,0.1,1,0.08,40,0.01,POLICY_DEVELOPMENT,820468,gaussian_mixture_v1.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820469,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,4,1,0.05,0.9,0.1,1,0.08,40,0.01,POLICY_DEVELOPMENT,820469,gaussian_mixture_v1.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820470,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,24,6,1,0.45,0.9,0.1,3,0.08,40,0.01,POLICY_DEVELOPMENT,820470,gaussian_mixture_v1.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820471,ITEM_DIAGNOSTICS,NULL,0.0,500,36,24,6,1,0.45,0.9,0.1,3,0.08,40,0.01,POLICY_DEVELOPMENT,820471,gaussian_mixture_v1.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820472,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,60,6,1,0.85,0.9,0.1,3,0.08,40,0.01,POLICY_DEVELOPMENT,820472,gaussian_mixture_v1.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820473,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,60,6,1,0.85,0.9,0.1,3,0.08,40,0.01,POLICY_DEVELOPMENT,820473,gaussian_mixture_v1.3,0.65,True,True,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820474,ITEM_DIAGNOSTICS,NULL,0.0,500,96,60,6,1,0.05,0.0,0.1,3,0.08,40,0.01,POLICY_DEVELOPMENT,820474,gaussian_mixture_v1.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820475,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,60,10,1,0.05,0.0,0.25,3,0.08,40,0.01,POLICY_DEVELOPMENT,820475,gaussian_mixture_v1.2,0.75,True,False,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820476,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,60,10,1,0.45,0.0,0.25,3,0.12,40,0.01,POLICY_DEVELOPMENT,820476,gaussian_mixture_v1.3,0.8,False,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820477,ITEM_DIAGNOSTICS,NULL,0.0,500,12,60,10,1,0.45,0.0,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820477,gaussian_mixture_v1.1,0.85,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820478,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,60,10,1,0.85,0.0,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820478,gaussian_mixture_v1.2,0.9,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820479,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,2,10,3,0.85,0.0,0.25,3,0.12,1,0.01,POLICY_DEVELOPMENT,820479,gaussian_mixture_v1.3,0.95,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-TRANSPORT-820480,TRANSPORT,NULL,0.0,10000,36,2,2,1,0.45,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820480,gaussian_mixture_v1.1,0.6,False,False,False,True,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-TRANSPORT-820481,TRANSPORT,SUPPORTED,0.025,1000000,36,2,2,1,0.45,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820481,gaussian_mixture_v1.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-TRANSPORT-820482,TRANSPORT,SUPPORTED,0.06,500,36,2,2,1,0.85,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820482,gaussian_mixture_v1.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-TRANSPORT-820483,TRANSPORT,NULL,0.0,10000,96,2,2,1,0.85,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820483,gaussian_mixture_v1.1,0.75,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_DEVELOPMENT-TRANSPORT-820484,TRANSPORT,SUPPORTED,0.025,1000000,96,2,2,1,0.05,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820484,gaussian_mixture_v1.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_DEVELOPMENT-TRANSPORT-820485,TRANSPORT,SUPPORTED,0.06,500,96,2,4,1,0.05,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820485,gaussian_mixture_v1.3,0.85,True,False,True,False,TRANSPORT_REVERSAL
POLICY_DEVELOPMENT-TRANSPORT-820486,TRANSPORT,NULL,0.0,10000,12,2,4,1,0.45,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820486,gaussian_mixture_v1.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_DEVELOPMENT-TRANSPORT-820487,TRANSPORT,SUPPORTED,0.025,1000000,12,8,4,1,0.45,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820487,gaussian_mixture_v1.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_DEVELOPMENT-TRANSPORT-820488,TRANSPORT,SUPPORTED,0.06,500,12,8,4,1,0.85,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820488,gaussian_mixture_v1.3,0.6,False,True,True,False,NEARLY_TIED_TOP_K
POLICY_DEVELOPMENT-TRANSPORT-820489,TRANSPORT,NULL,0.0,10000,36,8,4,1,0.85,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820489,gaussian_mixture_v1.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_DEVELOPMENT-TRANSPORT-820490,TRANSPORT,SUPPORTED,0.025,1000000,36,8,6,1,0.05,0.0,0.03,1,0.08,12,0.01,POLICY_DEVELOPMENT,820490,gaussian_mixture_v1.2,0.7,True,False,True,True,SMALL_EFFECT_HUGE_RAW_N
POLICY_DEVELOPMENT-TRANSPORT-820491,TRANSPORT,SUPPORTED,0.06,500,36,8,6,1,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820491,gaussian_mixture_v1.3,0.75,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_DEVELOPMENT-TRANSPORT-820492,TRANSPORT,NULL,0.0,10000,96,8,6,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820492,gaussian_mixture_v1.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE
