replicate,model_id,model_family,family_balanced_rank,aggregate_subject_accuracy
161,mistralai/open-mistral-nemo-2407,mistral,9.0,0.6532946316803779
161,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
161,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
161,qwen/qwen2.5-7b-instruct-turbo,qwen,6.0,0.7287077954964658
161,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
162,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
162,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
162,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
162,google/gemma-7b,gemma,7.0,0.6611956672419421
162,meta/llama-2-70b,llama,5.0,0.6954627064646919
162,mistralai/open-mistral-nemo-2407,mistral,8.0,0.6532946316803779
162,allenai/olmo-7b,olmo,10.0,0.2946516964096742
162,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
162,qwen/qwen1.5-7b,qwen,9.0,0.6257777441280399
162,01-ai/yi-34b,yi,3.0,0.7623282062667585
163,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
163,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
163,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
163,google/gemma-2-27b,gemma,3.0,0.7570433943977638
163,meta/llama-3.2-11b-vision-instruct-turbo,llama,9.0,0.5650818312394074
163,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
163,allenai/olmo-7b,olmo,10.0,0.2946516964096742
163,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
163,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
163,01-ai/yi-6b,yi,7.0,0.6400594608704304
164,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
164,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
164,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
164,google/gemma-2-27b,gemma,3.0,0.7570433943977638
164,meta/llama-2-70b,llama,7.0,0.6954627064646919
164,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
164,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
164,microsoft/phi-3-medium-4k-instruct,phi,1.0,0.774517567943956
164,qwen/qwen1.5-72b,qwen,2.0,0.7739168514623904
164,01-ai/yi-6b,yi,9.0,0.6400594608704304
165,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
165,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
165,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
165,google/gemma-2-9b,gemma,6.0,0.7213434388300994
165,meta/llama-3-70b,llama,2.0,0.7933654187607483
165,mistralai/open-mistral-nemo-2407,mistral,8.0,0.6532946316803779
165,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
165,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
165,qwen/qwen1.5-110b-chat,qwen,3.0,0.767842526875325
165,01-ai/yi-6b,yi,9.0,0.6400594608704304
166,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
166,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
166,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
166,google/gemma-2-27b,gemma,1.0,0.7570433943977638
166,meta/llama-3.2-11b-vision-instruct-turbo,llama,9.0,0.5650818312394074
166,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
166,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
166,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
166,qwen/qwen1.5-14b,qwen,5.0,0.6864380513233806
166,01-ai/yi-6b,yi,7.0,0.6400594608704304
167,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
167,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
167,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
167,google/gemma-2-9b,gemma,5.0,0.7213434388300994
167,meta/llama-3.2-11b-vision-instruct-turbo,llama,9.0,0.5650818312394074
167,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
167,allenai/olmo-7b,olmo,10.0,0.2946516964096742
167,microsoft/phi-2,phi,8.0,0.5842493973299887
167,qwen/qwen1.5-72b,qwen,3.0,0.7739168514623904
167,01-ai/yi-6b,yi,7.0,0.6400594608704304
168,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
168,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
168,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
168,google/gemma-7b,gemma,7.0,0.6611956672419421
168,meta/llama-2-7b,llama,9.0,0.4581089294358622
168,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
168,allenai/olmo-7b,olmo,10.0,0.2946516964096742
168,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
168,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
168,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
169,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
169,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
169,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
169,google/gemma-7b,gemma,6.0,0.6611956672419421
169,meta/llama-2-7b,llama,9.0,0.4581089294358622
169,mistralai/mistral-7b-instruct-v0.3,mistral,7.0,0.5991250371958482
169,allenai/olmo-7b,olmo,10.0,0.2946516964096742
169,microsoft/phi-2,phi,8.0,0.5842493973299887
169,qwen/qwen1.5-32b,qwen,3.0,0.7443285147738198
169,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
170,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
170,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
170,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
170,google/gemma-2-9b,gemma,7.0,0.7213434388300994
170,meta/llama-3.1-405b-instruct-turbo,llama,1.0,0.8453174958174847
170,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
170,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
170,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
170,qwen/qwen1.5-72b,qwen,2.0,0.7739168514623904
170,01-ai/yi-34b,yi,3.0,0.7623282062667585
171,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
171,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
171,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
171,google/gemma-2-9b,gemma,6.0,0.7213434388300994
171,meta/llama-3.2-90b-vision-instruct-turbo,llama,1.0,0.8026595003973722
171,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
171,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
171,microsoft/phi-3-small-8k-instruct,phi,3.0,0.7567775597029733
171,qwen/qwen1.5-14b,qwen,7.0,0.6864380513233806
171,01-ai/yi-34b,yi,2.0,0.7623282062667585
172,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
172,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
172,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
172,google/gemma-2-27b,gemma,2.0,0.7570433943977638
172,meta/llama-3-8b,llama,8.0,0.6676368046780581
172,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
172,allenai/olmo-7b,olmo,10.0,0.2946516964096742
172,microsoft/phi-2,phi,9.0,0.5842493973299887
172,qwen/qwen1.5-32b,qwen,3.0,0.7443285147738198
172,01-ai/yi-34b,yi,1.0,0.7623282062667585
173,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
173,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
173,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
173,google/gemma-7b,gemma,6.0,0.6611956672419421
173,meta/llama-2-7b,llama,10.0,0.4581089294358622
173,mistralai/open-mistral-nemo-2407,mistral,7.0,0.6532946316803779
173,allenai/olmo-1.7-7b,olmo,9.0,0.5376719988127453
173,microsoft/phi-2,phi,8.0,0.5842493973299887
173,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
173,01-ai/yi-34b,yi,3.0,0.7623282062667585
174,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
174,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
174,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
174,google/gemma-2-9b,gemma,5.0,0.7213434388300994
174,meta/llama-2-13b,llama,9.0,0.5541548609350062
174,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
174,allenai/olmo-7b,olmo,10.0,0.2946516964096742
174,microsoft/phi-2,phi,8.0,0.5842493973299887
174,qwen/qwen1.5-72b,qwen,3.0,0.7739168514623904
174,01-ai/yi-6b,yi,7.0,0.6400594608704304
175,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
175,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
175,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
175,google/gemma-7b,gemma,7.0,0.6611956672419421
175,meta/llama-3.2-90b-vision-instruct-turbo,llama,1.0,0.8026595003973722
175,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
175,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
175,microsoft/phi-2,phi,9.0,0.5842493973299887
175,qwen/qwen1.5-32b,qwen,3.0,0.7443285147738198
175,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
176,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
176,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
176,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
176,google/gemma-2-9b,gemma,6.0,0.7213434388300994
176,meta/llama-3.3-70b-instruct-turbo,llama,3.0,0.790602761302675
176,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
176,allenai/olmo-7b,olmo,10.0,0.2946516964096742
176,microsoft/phi-2,phi,9.0,0.5842493973299887
176,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
176,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
177,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
177,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
177,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
177,google/gemma-2-27b,gemma,4.0,0.7570433943977638
177,meta/llama-3.2-90b-vision-instruct-turbo,llama,2.0,0.8026595003973722
177,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
177,allenai/olmo-7b,olmo,10.0,0.2946516964096742
177,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
177,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
177,01-ai/yi-34b,yi,3.0,0.7623282062667585
178,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
178,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
178,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
178,google/gemma-7b,gemma,7.0,0.6611956672419421
178,meta/llama-2-70b,llama,5.0,0.6954627064646919
178,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
178,allenai/olmo-7b,olmo,10.0,0.2946516964096742
178,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
178,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
178,01-ai/yi-6b,yi,8.0,0.6400594608704304
179,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
179,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
179,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
179,google/gemma-2-9b,gemma,6.0,0.7213434388300994
179,meta/llama-3-8b,llama,8.0,0.6676368046780581
179,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
179,allenai/olmo-7b,olmo,10.0,0.2946516964096742
179,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
179,qwen/qwen2.5-72b-instruct-turbo,qwen,2.0,0.8337220858502318
179,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
180,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
180,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
180,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
180,google/gemma-2-9b,gemma,5.0,0.7213434388300994
180,meta/llama-3.1-70b-instruct-turbo,llama,1.0,0.8010355128348475
180,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
180,allenai/olmo-7b,olmo,10.0,0.2946516964096742
180,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
180,qwen/qwen1.5-14b,qwen,6.0,0.6864380513233806
180,01-ai/yi-6b,yi,8.0,0.6400594608704304
181,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
181,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
181,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
181,google/gemma-7b,gemma,7.0,0.6611956672419421
181,meta/llama-3.3-70b-instruct-turbo,llama,1.0,0.790602761302675
181,mistralai/mixtral-8x7b-32kseqlen,mistral,5.0,0.7172533474856093
181,allenai/olmo-7b,olmo,10.0,0.2946516964096742
181,microsoft/phi-2,phi,9.0,0.5842493973299887
181,qwen/qwen1.5-72b,qwen,2.0,0.7739168514623904
181,01-ai/yi-6b,yi,8.0,0.6400594608704304
182,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
182,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
182,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
182,google/gemma-7b,gemma,6.0,0.6611956672419421
182,meta/llama-3.1-8b-instruct-turbo,llama,9.0,0.5606310290011183
182,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
182,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
182,microsoft/phi-3-medium-4k-instruct,phi,1.0,0.774517567943956
182,qwen/qwen1.5-7b,qwen,7.0,0.6257777441280399
182,01-ai/yi-34b,yi,2.0,0.7623282062667585
183,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
183,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
183,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
183,google/gemma-2-27b,gemma,5.0,0.7570433943977638
183,meta/llama-2-7b,llama,10.0,0.4581089294358622
183,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
183,allenai/olmo-1.7-7b,olmo,9.0,0.5376719988127453
183,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
183,qwen/qwen2.5-72b-instruct-turbo,qwen,1.0,0.8337220858502318
183,01-ai/yi-34b,yi,4.0,0.7623282062667585
184,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
184,databricks/dbrx-instruct,dbrx,7.0,0.7410120567563482
184,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
184,google/gemma-2-27b,gemma,6.0,0.7570433943977638
184,meta/llama-3.1-405b-instruct-turbo,llama,2.0,0.8453174958174847
184,mistralai/mixtral-8x22b,mistral,4.0,0.7781994679340385
184,allenai/olmo-7b,olmo,10.0,0.2946516964096742
184,microsoft/phi-3-medium-4k-instruct,phi,5.0,0.774517567943956
184,qwen/qwen2.5-72b-instruct-turbo,qwen,3.0,0.8337220858502318
184,01-ai/yi-6b,yi,9.0,0.6400594608704304
185,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
185,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
185,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
185,google/gemma-7b,gemma,8.0,0.6611956672419421
185,meta/llama-3.1-70b-instruct-turbo,llama,2.0,0.8010355128348475
185,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
185,allenai/olmo-7b,olmo,10.0,0.2946516964096742
185,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
185,qwen/qwen1.5-32b,qwen,5.0,0.7443285147738198
185,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
186,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
186,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
186,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
186,google/gemma-7b,gemma,8.0,0.6611956672419421
186,meta/llama-2-70b,llama,5.0,0.6954627064646919
186,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
186,allenai/olmo-7b,olmo,10.0,0.2946516964096742
186,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
186,qwen/qwen1.5-14b,qwen,6.0,0.6864380513233806
186,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
187,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
187,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
187,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
187,google/gemma-2-9b,gemma,7.0,0.7213434388300994
187,meta/llama-3-70b,llama,3.0,0.7933654187607483
187,mistralai/mixtral-8x22b,mistral,4.0,0.7781994679340385
187,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
187,microsoft/phi-3-medium-4k-instruct,phi,5.0,0.774517567943956
187,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
187,01-ai/yi-6b,yi,9.0,0.6400594608704304
188,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
188,databricks/dbrx-instruct,dbrx,7.0,0.7410120567563482
188,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
188,google/gemma-2-9b,gemma,8.0,0.7213434388300994
188,meta/llama-3-70b,llama,2.0,0.7933654187607483
188,mistralai/mixtral-8x22b,mistral,3.0,0.7781994679340385
188,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
188,microsoft/phi-3-small-8k-instruct,phi,6.0,0.7567775597029733
188,qwen/qwen1.5-72b,qwen,4.0,0.7739168514623904
188,01-ai/yi-34b,yi,5.0,0.7623282062667585
189,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
189,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
189,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
189,google/gemma-2-9b,gemma,7.0,0.7213434388300994
189,meta/llama-3-70b,llama,2.0,0.7933654187607483
189,mistralai/mixtral-8x22b,mistral,3.0,0.7781994679340385
189,allenai/olmo-7b,olmo,10.0,0.2946516964096742
189,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
189,qwen/qwen1.5-72b,qwen,4.0,0.7739168514623904
189,01-ai/yi-6b,yi,9.0,0.6400594608704304
190,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
190,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
190,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
190,google/gemma-7b,gemma,8.0,0.6611956672419421
190,meta/llama-3.2-90b-vision-instruct-turbo,llama,2.0,0.8026595003973722
190,mistralai/open-mistral-nemo-2407,mistral,9.0,0.6532946316803779
190,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
190,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
190,qwen/qwen1.5-110b-chat,qwen,5.0,0.767842526875325
190,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
191,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
191,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
191,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
191,google/gemma-2-9b,gemma,6.0,0.7213434388300994
191,meta/llama-3.2-90b-vision-instruct-turbo,llama,2.0,0.8026595003973722
191,mistralai/mixtral-8x7b-32kseqlen,mistral,7.0,0.7172533474856093
191,allenai/olmo-7b,olmo,10.0,0.2946516964096742
191,microsoft/phi-3-small-8k-instruct,phi,3.0,0.7567775597029733
191,qwen/qwen2.5-72b-instruct-turbo,qwen,1.0,0.8337220858502318
191,01-ai/yi-6b,yi,9.0,0.6400594608704304
192,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
192,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
192,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
192,google/gemma-7b,gemma,7.0,0.6611956672419421
192,meta/llama-3.1-8b-instruct-turbo,llama,9.0,0.5606310290011183
192,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
192,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
192,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
192,qwen/qwen1.5-14b,qwen,5.0,0.6864380513233806
192,01-ai/yi-large-preview,yi,1.0,0.7932309410233613
193,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
193,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
193,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
193,google/gemma-7b,gemma,7.0,0.6611956672419421
193,meta/llama-3.1-405b-instruct-turbo,llama,1.0,0.8453174958174847
193,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
193,allenai/olmo-7b,olmo,10.0,0.2946516964096742
193,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
193,qwen/qwen1.5-7b,qwen,8.0,0.6257777441280399
193,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
194,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
194,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
194,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
194,google/gemma-2-27b,gemma,4.0,0.7570433943977638
194,meta/llama-3.1-8b-instruct-turbo,llama,9.0,0.5606310290011183
194,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
194,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
194,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
194,qwen/qwen1.5-72b,qwen,3.0,0.7739168514623904
194,01-ai/yi-large-preview,yi,1.0,0.7932309410233613
195,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
195,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
195,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
195,google/gemma-2-27b,gemma,4.0,0.7570433943977638
195,meta/llama-3-70b,llama,2.0,0.7933654187607483
195,mistralai/mixtral-8x22b,mistral,3.0,0.7781994679340385
195,allenai/olmo-7b,olmo,10.0,0.2946516964096742
195,microsoft/phi-2,phi,9.0,0.5842493973299887
195,qwen/qwen2.5-7b-instruct-turbo,qwen,6.0,0.7287077954964658
195,01-ai/yi-6b,yi,8.0,0.6400594608704304
196,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
196,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
196,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
196,google/gemma-2-27b,gemma,4.0,0.7570433943977638
196,meta/llama-3.1-405b-instruct-turbo,llama,2.0,0.8453174958174847
196,mistralai/open-mistral-nemo-2407,mistral,9.0,0.6532946316803779
196,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
196,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
196,qwen/qwen2.5-7b-instruct-turbo,qwen,7.0,0.7287077954964658
196,01-ai/yi-34b,yi,3.0,0.7623282062667585
197,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
197,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
197,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
197,google/gemma-2-27b,gemma,3.0,0.7570433943977638
197,meta/llama-2-13b,llama,9.0,0.5541548609350062
197,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
197,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
197,microsoft/phi-2,phi,8.0,0.5842493973299887
197,qwen/qwen1.5-7b,qwen,7.0,0.6257777441280399
197,01-ai/yi-large-preview,yi,1.0,0.7932309410233613
198,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
198,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
198,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
198,google/gemma-2-27b,gemma,2.0,0.7570433943977638
198,meta/llama-2-70b,llama,5.0,0.6954627064646919
198,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
